order_number,product_id,customer_id,product_name,department_id,price
16602,39046,178060,Smok Cured Turkey Bacon,12,6.84
16604,3584,19119,Grilled Ocean Whitefish & Tuna Feast in Gravy Cat Food,8,3.89
16604,31265,19119,Chunky Turkey Feast Cat Food,8,12.05
16604,7289,19119,"Invisible Dry Antiperspirant/Deodorant, Shower Fresh",11,3.62
16605,26604,52150,Organic Blackberries,4,8.08
16605,890,52150,Organic Diced Tomatoes,15,1.35
16609,3285,131014,Strawberry Squeeze Fruit Spread,13,9.07
16609,18019,131014,Macaroni & Cheese Dinner Original Flavor,9,3.73
16609,4620,131014,Ginger Root,4,9.03
16610,40732,105206,"White meat chipotle chicken, corn, black beans, bell peppers, and onions Fajita-Style Chicken Spring Rolls",1,5.62
16611,30936,146639,"Tortilla Chips, Original",19,7.28
16611,19677,146639,Original Pure Creamy Almond Milk,16,6.4
16613,35939,11914,Organic Jalapeno Pepper,4,9.93
16614,23296,147173,Blueberry on the Bottom Nonfat Greek Yogurt,16,2.27
16616,16759,15083,Organic Carrot Bunch,4,4.17
16617,26209,177032,Limes,4,4.37
16618,32578,129080,Organic Fresh Squeezed Orange Juice,7,6.19
16619,29270,97689,Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage,7,5.56
16619,11132,97689,Organic Promise Berry Fruitful Cereal,14,5.23
16620,25331,183024,Chocolate Malt,1,3.53
16620,10667,183024,Imported Butter,16,3.92
16621,17716,63920,"Popcorn, Hot Cheese Flavored",19,10.96
16622,28745,16554,Oven Roasted Turkey,20,7.99
16623,26209,165528,Limes,4,4.37
16623,26604,165528,Organic Blackberries,4,8.08
16627,21282,49755,Mini ABC's & 123's with Meatballs,15,2.43
16629,9848,140262,Balsamic Reduction Traditional Balsamic,13,12.26
16630,15567,18275,Crunchy Chickpeas Falafel,19,1.86
16635,26604,125546,Organic Blackberries,4,8.08
16636,26604,28680,Organic Blackberries,4,8.08
16638,6013,206104,Organic Sun Dried Dates,19,12.0
16638,33120,206104,Organic Egg Whites,16,5.33
16639,7963,170977,Gluten Free Whole Grain Bread,1,4.53
16639,46802,170977,Pineapple Chunks,1,6.76
16639,5450,170977,Small Hass Avocado,4,5.77
16640,33120,112557,Organic Egg Whites,16,5.33
16640,32463,112557,Olive Oil & Aloe Vera Hand Soap,11,4.26
16642,9641,196088,"Action Pacs, Fresh Scent with Dawn",17,2.31
16642,42240,196088,Ultra Soft Facial Tissues,17,12.0
16643,42680,197527,Chunky Chocolate Chip Flax Muffins,3,10.77
16644,260,70268,Cantaloupe,4,3.01
16645,34969,44319,Red Vine Tomato,4,9.25
16647,21683,40590,Organic Multigrain English Muffins,3,7.64
16647,38456,40590,Large Grapefruit,4,3.38
16651,38508,150437,Lightly Salted Kettle Potato Chips - Sea Salt,19,4.06
16652,19677,47294,Original Pure Creamy Almond Milk,16,6.4
16653,28465,67440,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32
16654,9955,186883,Unsweetened Organic Coconut Milk,16,6.48
16654,24492,186883,All Natural Won Ton Wraps,6,5.98
16655,12572,5360,6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS,19,1.78
16655,7185,5360,Rosemary Mini Croccantini,19,4.79
16655,21875,5360,Matcha Green Tea Super Dark Bar,19,4.01
16655,39401,5360,Organic Peruvian Crunch Bar,19,6.53
16655,4145,5360,Organic Chicken Breast In Water,15,10.97
16657,11068,84279,Medium Cheddar Cheese Block,16,1.9
16660,20899,117438,Goo Berry Pie Probugs Kefir,16,6.29
16662,36070,94600,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34
16662,46807,94600,"Bananas, Raspberries & Oats Organic Baby Food",18,8.95
16662,45007,94600,Organic Zucchini,4,5.08
16665,5918,23278,Single Serve Cheese Pizza,1,7.61
16665,20842,23278,Total 0% Greek Yogurt,16,9.2
16666,26209,164581,Limes,4,4.37
16670,16759,163086,Organic Carrot Bunch,4,4.17
16670,26209,163086,Limes,4,4.37
16670,45007,163086,Organic Zucchini,4,5.08
16670,37067,163086,Organic Banana,4,10.85
16670,26604,163086,Organic Blackberries,4,8.08
16670,7041,163086,Pecorino Romano,16,5.02
16670,44825,163086,Brown Rice Crisps,14,3.92
16671,46820,84249,Vanilla Pure Almond Milk,16,11.94
16675,30827,5361,Seedless Cucumbers,4,5.22
16675,30673,5361,Harissa Hot Sauce,13,8.11
16678,8638,146147,Vanilla Milk Chocolate Almond Ice Cream Bars,1,8.33
16679,42110,156531,Organic Macaroni Shells & Real Aged Cheddar,9,12.09
16679,16744,156531,Peanut & Gluten Free Smooth Almond Butter,13,8.17
16680,10819,115806,Original Craisins,19,8.5
16681,42320,195126,Imported Golden Greek Peperoncini,13,11.32
16682,5875,89836,Roasted Garlic & Gruyere Cheese Smoked Chicken Sausage,12,8.44
16682,39046,89836,Smok Cured Turkey Bacon,12,6.84
16685,22290,204112,Organic Chai Tea Bags,7,5.1
16687,34079,127487,Oatmeal Blueberry & Hazelnut Cup,14,5.77
16690,16759,163033,Organic Carrot Bunch,4,4.17
16691,10369,176449,Organic Genoa Salami,20,2.35
16691,13733,176449,Red Potatoes,4,4.73
16695,42110,145052,Organic Macaroni Shells & Real Aged Cheddar,9,12.09
16698,16874,88482,Chocolate Fudge Brownie Ice Cream,1,4.04
16701,1700,60483,White Cheddar Popcorn,19,5.86
16701,20842,60483,Total 0% Greek Yogurt,16,9.2
16701,30727,60483,Vanilla Almond Fit Granola,14,7.19
16702,5918,193442,Single Serve Cheese Pizza,1,7.61
16703,27684,168883,Peanut Butter Chocolate Chip Vegan Cookie Dough,13,7.28
16705,42972,198354,Natural Pure Sparkling Water,7,4.77
16706,43371,3963,Crushed Red Pepper,13,7.03
16706,27949,3963,Avocado Oil Canyon Cut Kettle Cooked Potato Chips Sea Salt,19,0.97
16707,12955,180461,"Super Foods/Organic Apples, Spinach, Peas & Broccoli + Super Chia Snack Pouch",18,3.05
16708,22365,187244,Owl's Howl Coffee,7,8.67
16710,23765,149019,Organic Smoked Turkey Breast,20,10.28
16712,15979,11785,Extra Sharp Cheddar Cheese Block,16,4.85
16712,13249,11785,Skim Milk,16,9.33
16713,32525,172420,Petite Truffle Brie,16,4.19
16714,28465,14367,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32
16715,48939,64006,Extra IPA Beer,5,11.66
16716,45007,203325,Organic Zucchini,4,5.08
16717,35042,13485,Black Beans,15,5.95
16720,890,140587,Organic Diced Tomatoes,15,1.35
16720,7371,140587,Chocolate Chip Cookie Dough Bar,19,5.25
16723,15011,183838,"Pita Chips, Simply Naked",19,11.46
16727,18881,5436,Coconut Milk Vanilla Frozen Dessert,1,2.62
16728,34969,78134,Red Vine Tomato,4,9.25
16729,31954,112006,Broccoli Slaw,4,9.4
16733,20899,142131,Goo Berry Pie Probugs Kefir,16,6.29
16733,45007,142131,Organic Zucchini,4,5.08
16733,43662,142131,"Yogurt, Strained Low-Fat, Coconut",16,11.87
16733,10369,142131,Organic Genoa Salami,20,2.35
16734,6104,79313,Whole Milk Plain Yogurt,16,1.76
16735,42257,73947,Cloud Star Buddy Biscuits Peanut Butter Dog Treats,8,4.38
16735,29270,73947,Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage,7,5.56
16737,26209,202616,Limes,4,4.37
16737,49247,202616,Coconut Yoghurt,16,4.8
16737,12614,202616,Yellow Grape Tomatoes,4,1.39
16739,5488,119746,With Pineapple Pulp Free Orange Juice,7,9.04
16740,38562,41580,Pomegranate Arils,4,2.59
16741,16759,177494,Organic Carrot Bunch,4,4.17
16742,22912,47484,85% Ground Beef Patties,12,10.71
16743,33746,75425,Simply Stock Organic Vegetable Unsalted Stock,15,11.09
16743,18696,75425,Mild Red Enchilada Sauce,6,4.38
16743,49026,75425,Plain Almond Milk Yogurt,16,12.26
16746,22124,38948,Total 0% Raspberry Yogurt,16,9.08
16746,45007,38948,Organic Zucchini,4,5.08
16749,47459,167224,Suddenly Salad Pasta Kit Ranch & Bacon,9,3.91
16750,16759,62056,Organic Carrot Bunch,4,4.17
16750,28745,62056,Oven Roasted Turkey,20,7.99
16751,19677,163160,Original Pure Creamy Almond Milk,16,6.4
16751,26177,163160,Organic Honey Nut O's Cereal,14,3.76
16753,39408,204354,Gala Apples,4,4.03
16754,1747,204778,Teriyaki Beef Jerky,19,6.84
16757,29010,31145,Original Cat Litter,8,8.51
16757,26604,31145,Organic Blackberries,4,8.08
16757,13431,31145,Flaky Biscuits,13,1.83
16758,8460,128143,Hearty Thick Cut Bacon,12,5.7
16760,11950,187027,Madagascar Vanilla Ice Cream,1,3.42
16763,13287,101990,Bistro Bowl Chicken Caesar Salad,4,7.49
16763,46673,101990,Ultra Original Scent Dishwashing Liquid,17,8.73
16765,45007,188446,Organic Zucchini,4,5.08
16766,32726,11121,Cranberry Gourmet Granola,14,2.84
16768,7533,186603,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,16,6.64
16768,8138,186603,Traditional Hummus,20,2.75
16768,23296,186603,Blueberry on the Bottom Nonfat Greek Yogurt,16,2.27
16770,43374,67481,Organic Spicy Kale Krunch Super Food,19,7.82
16770,40836,67481,Anaheim Pepper,4,2.23
16770,31821,67481,Cubanelle Pepper,4,4.24
16772,35470,7166,Water Mineral,7,11.28
16773,24535,20278,Plain Whole Milk Yogurt,16,6.17
16773,16759,20278,Organic Carrot Bunch,4,4.17
16775,1940,64773,Organic 2% Reduced Fat Milk,16,1.23
16776,26177,12726,Organic Honey Nut O's Cereal,14,3.76
16776,45007,12726,Organic Zucchini,4,5.08
16776,33120,12726,Organic Egg Whites,16,5.33
16779,7751,144906,Tomato Ketchup,13,1.99
16779,13249,144906,Skim Milk,16,9.33
16780,35939,205811,Organic Jalapeno Pepper,4,9.93
16780,34969,205811,Red Vine Tomato,4,9.25
16781,33120,69500,Organic Egg Whites,16,5.33
16781,18027,69500,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3
16781,22716,69500,Gluten Free Fettuccini Roasted Garlic,9,2.1
16783,26665,96506,Tandoor Baked Naan,3,8.66
16783,48144,96506,Tater Tots,1,1.22
16783,7641,96506,Gluten Free Extra Crispy Fast Food French Fried Potatoes,1,3.81
16784,34861,173079,Beets Bunch,4,1.06
16784,19548,173079,Organic Lightly Roasted Crunchy Peanut Butter,13,1.58
16785,8769,137,Mandarins in Orange Gel Fruit Bowls,15,4.22
16786,43772,13161,Cherubs Heavenly Salad Tomatoes,4,1.15
16786,30696,13161,Eggo Homestyle Waffles,1,6.45
16787,26604,169597,Organic Blackberries,4,8.08
16787,46820,169597,Vanilla Pure Almond Milk,16,11.94
16788,26209,32931,Limes,4,4.37
16789,42736,101841,Unsalted Butter,16,9.28
16789,1025,101841,Organic Fresh Basil,4,11.34
16791,42475,42825,Unsalted Butter Quarters,16,2.61
16794,42736,129571,Unsalted Butter,16,9.28
16796,14114,28586,Orange Chicken,1,12.2
16797,45224,47721,Fior Di Latte Mozzarella,16,7.17
16799,49667,146763,Enchilada with Spanish Rice & Beans Meal,1,10.34
16800,18677,72785,"Minis, Coconut Milk, Non-Dairy Frozen Dessert, no sugar added Vanilla Bar",1,11.94
16800,42300,72785,Organic Vitality Snack Chia Squeeze Blackberry Bliss,19,9.71
16800,890,72785,Organic Diced Tomatoes,15,1.35
16801,14870,28957,Icelandic Style Fat Free Plain Yogurt,16,4.27
16801,26209,28957,Limes,4,4.37
16808,26209,80325,Limes,4,4.37
16808,13780,80325,Thyme,4,10.2
16809,7898,155891,Ginger Beer,7,2.12
16809,26209,155891,Limes,4,4.37
16809,12290,155891,Brie,16,10.11
16809,17044,155891,French Baguette,3,6.85
16810,4423,169459,Radiant Regular Tampons,11,7.22
16811,1700,84301,White Cheddar Popcorn,19,5.86
16811,38921,84301,Gluten Free Cracklebred Sun Dried Tomato & Oregano,19,1.19
16811,35055,84301,Just Cranberry Unsweetened Juice,7,8.57
16812,39982,120012,Sausage  Links,1,7.5
16812,26604,120012,Organic Blackberries,4,8.08
16812,35042,120012,Black Beans,15,5.95
16812,36315,120012,Low Fat Split Pea Soup,15,12.38
16813,31020,62903,Organic Honey Grade A,13,6.18
16817,46847,182778,Quick Cooking Rolled Oats Irish Oatmeal,14,6.01
16817,18796,182778,Pomegranate & Mango Hand Soap,11,10.66
16817,32502,182778,Belgian Style Wheat Ale,5,1.66
16818,4149,119345,Frozen Organic Blueberries,4,11.59
16818,28413,119345,Bunny-Luv Organic Carrots,4,7.3
16819,43875,159280,Baby Food Stage 2 Blueberry Pear & Purple Carrot,18,6.11
16820,40339,131187,Maple Greek Yogurt,16,6.09
16820,36735,131187,Organic Roasted Sliced Chicken Breast,20,10.42
16820,30999,131187,Layered Dark Chocolate Coconut Granola Bars,19,9.64
16821,24830,102415,Organic Romaine,4,10.27
16822,29894,88133,Organic Dark Brown Sugar,13,7.64
16823,36086,106256,Philadelphia Original Cream Cheese,16,2.08
16825,33120,82364,Organic Egg Whites,16,5.33
16827,38456,119033,Large Grapefruit,4,3.38
16831,26209,141467,Limes,4,4.37
16831,24830,141467,Organic Romaine,4,10.27
16833,12315,57278,Dairy Free Hazelnut Coconut Milk Creamer,16,12.03
16834,33021,42210,Reserve Cheddar Cheese,16,4.15
16835,45007,26074,Organic Zucchini,4,5.08
16836,28465,157655,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32
16836,43662,157655,"Yogurt, Strained Low-Fat, Coconut",16,11.87
16838,16145,61500,Organic Cannellini Beans,15,5.1
16840,43662,69528,"Yogurt, Strained Low-Fat, Coconut",16,11.87
16840,32134,69528,Lactose Free Plain Kefir,16,3.11
16842,42796,77447,Broccoli Pot Pie With Cheddar Cheese Sauce,1,6.75
16842,42736,77447,Unsalted Butter,16,9.28
16842,32463,77447,Olive Oil & Aloe Vera Hand Soap,11,4.26
16843,23554,112043,Organic Vanilla Bean Ice Cream,1,6.65
16843,38996,112043,Grape Tomatoes,4,4.64
16848,19677,163618,Original Pure Creamy Almond Milk,16,6.4
16849,1202,121350,Organic Whole Grain Oatmeal Cereal Baby Food,18,9.64
16849,43875,121350,Baby Food Stage 2 Blueberry Pear & Purple Carrot,18,6.11
16850,46807,86623,"Bananas, Raspberries & Oats Organic Baby Food",18,8.95
16851,30827,157093,Seedless Cucumbers,4,5.22
16852,5450,198349,Small Hass Avocado,4,5.77
16854,39408,49824,Gala Apples,4,4.03
16855,47866,115371,Jalapeno Potato Chips,19,12.02
16856,31727,50564,"Organic Tomato Paste, No Salt Added",15,10.09
16860,40310,185196,Oven Roasted Turkey Breast,20,8.23
16862,12276,19731,Chocolate Chip Cookie Dough Ice Cream,1,8.4
16862,5115,19731,Organic Medium Brown Eggs,16,11.44
16862,10060,19731,Original BBQ Sauce,13,8.23
16864,20158,88622,Tofu Firm,20,2.42
16864,26209,88622,Limes,4,4.37
16866,21776,184014,Cinnamon Yeast Rolls,1,7.51
16869,33301,180788,Fig Newtons Cookies,19,10.1
16869,5488,180788,With Pineapple Pulp Free Orange Juice,7,9.04
16869,43409,180788,Frosted Mini-Wheats Original Cereal,14,12.46
16869,27277,180788,Organic Stage 1 First Sweet Potatoes,18,1.11
16869,10388,180788,Classic Mixed Vegetables,1,11.96
16869,43621,180788,Chik'n Patties,1,12.48
16870,25552,121326,Organic Steel Cut Oats,14,4.64
16872,45007,167427,Organic Zucchini,4,5.08
16872,5258,167427,Sparkling Water,7,10.95
16872,36410,167427,Multigrain Pancake Batter,1,4.99
16873,26209,125003,Limes,4,4.37
16873,10863,125003,Grain Free Turkey & Salmon Formula Cat Food,8,10.33
16875,31912,29451,Avocado Oil,13,1.61
16876,5258,156295,Sparkling Water,7,10.95
16877,16445,131058,Honey Dijon Mustard,13,3.01
16881,13249,205801,Skim Milk,16,9.33
16881,1700,205801,White Cheddar Popcorn,19,5.86
16881,17021,205801,Baked Mini Beef Meatballs,1,9.94
16885,1117,91372,Turkey Bacon,12,11.85
16887,36735,161856,Organic Roasted Sliced Chicken Breast,20,10.42
16889,36070,119390,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34
16891,18027,193089,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3
16891,24830,193089,Organic Romaine,4,10.27
16892,6104,64767,Whole Milk Plain Yogurt,16,1.76
16894,11068,54831,Medium Cheddar Cheese Block,16,1.9
16896,13780,166694,Thyme,4,10.2
16900,38562,81013,Pomegranate Arils,4,2.59
16901,48335,66439,Chocolate Brownie Energy Bar,19,11.61
16901,47792,66439,Organic Beans & Rice Cheddar Cheese Burrito,1,8.35
16901,17526,66439,70% Dark Chocolate Salted Almond Bar,19,7.64
16902,28745,133654,Oven Roasted Turkey,20,7.99
16904,890,100508,Organic Diced Tomatoes,15,1.35
16904,26629,100508,Cherry Pie Fruit & Nut Bar,19,1.38
16906,25199,195472,Classic Chicken Salad,20,4.26
16907,2151,2121,Classic Vanilla Ice Cream Sandwiches,1,4.9
16909,17789,7449,Soy Free Buttery Spread,16,11.19
16912,31610,153721,Meatloaf and Mashed Potatoes,1,10.74
16912,9941,153721,Vegetable Classics Green Split Pea Soup,15,1.71
16915,45007,64589,Organic Zucchini,4,5.08
16915,21278,64589,All Purpose Crushed Tomatoes,15,1.47
16915,46802,64589,Pineapple Chunks,1,6.76
16916,42736,39837,Unsalted Butter,16,9.28
16918,13431,185049,Flaky Biscuits,13,1.83
16918,43621,185049,Chik'n Patties,1,12.48
16920,18653,151800,Super Shreds Superfood Brussels Sprouts,4,12.12
16923,1700,73456,White Cheddar Popcorn,19,5.86
16924,24425,162402,"Freshly made pasta, rich meat sauce and Real Mozzarella cheese Lasagna with Meat & Sauce",1,8.56
16925,25393,185304,"Heavy Duty 12\"" Aluminium Foil",17,8.6
16925,28012,185304,Clover Honey Bear,13,8.71
16927,19677,59613,Original Pure Creamy Almond Milk,16,6.4
16927,26209,59613,Limes,4,4.37
16928,32134,43281,Lactose Free Plain Kefir,16,3.11
16929,13249,86623,Skim Milk,16,9.33
16929,12955,86623,"Super Foods/Organic Apples, Spinach, Peas & Broccoli + Super Chia Snack Pouch",18,3.05
16929,5450,86623,Small Hass Avocado,4,5.77
16930,11096,95725,Mediterranean Salt Mill,13,9.44
16930,3631,95725,Organic Whole Milk French Vanilla Yogurt,16,1.49
16931,38164,143906,Almonds & Sea Salt in Dark Chocolate,19,9.32
16931,23630,143906,Multi-Seed Original Crackers,19,4.37
16932,48527,29665,Avocado,4,12.54
16932,27690,29665,Apple Cinnamon GoGo Squeez,19,6.29
16933,26604,15160,Organic Blackberries,4,8.08
16933,45007,15160,Organic Zucchini,4,5.08
16933,2535,15160,Shaved Parmesan,16,9.81
16933,2541,15160,100% Non-Pareil Capers,13,2.75
16934,43740,118067,Sparkling Probiotic Drink Coconut,7,10.33
16934,21614,118067,Crackers Harvest Whole Wheat,19,2.38
16935,37193,14423,Shelled Edamame,1,1.74
16937,37754,144640,Organic Blended Raspberry Whole Milk Greek Yogurt,16,4.34
16938,48186,93820,Lactose Free Half & Half,16,9.32
16938,26629,93820,Cherry Pie Fruit & Nut Bar,19,1.38
16938,13851,93820,Organic Classic Sea Salt  Oven Crinkles Fries,1,4.93
16940,43379,80687,Watercress Package,4,12.28
16941,38164,103949,Almonds & Sea Salt in Dark Chocolate,19,9.32
16944,26133,206052,Classic Macaroni & Mild Cheddar Cheese,9,8.89
16945,5256,156700,"Fruit Spread, Concord Grape",13,9.71
16945,45007,156700,Organic Zucchini,4,5.08
16946,42736,79478,Unsalted Butter,16,9.28
16946,12846,79478,Pomegranate Blackberry Probiotics Juice Drink,7,10.26
16947,21645,10640,Apple & Cinnamon Adjustable Air Freshener,17,12.46
16947,34969,10640,Red Vine Tomato,4,9.25
16947,17130,10640,Chef's Favorites Lightly Seasoned Asian Medley,1,2.77
16949,1700,145628,White Cheddar Popcorn,19,5.86
16949,5450,145628,Small Hass Avocado,4,5.77
16949,6255,145628,Multi-Grain Cheerios Dark Chocolate Crunch Cereal,14,5.78
16950,15703,128347,Original Strawberry/Harvest Peach Variety Pack Low Fat Yogurt,16,7.4
16951,28358,52783,Chocolate Chip Vegan Cookie Dough,13,5.77
16955,32304,44450,Reduced Sodium Vegetable Lentil & Roasted Red Peppers Soup,15,0.99
16958,44088,108574,Ibuprofen Tablets 200 Mg,11,10.68
16961,47111,154728,Spicy Black Bean Burger,1,8.55
16961,30727,154728,Vanilla Almond Fit Granola,14,7.19
16962,23765,202872,Organic Smoked Turkey Breast,20,10.28
16962,43768,202872,Organic Bell Pepper,4,2.4
16963,5450,7593,Small Hass Avocado,4,5.77
16963,26629,7593,Cherry Pie Fruit & Nut Bar,19,1.38
16964,23802,93869,Summer Sausage,12,7.08
16964,15979,93869,Extra Sharp Cheddar Cheese Block,16,4.85
16964,12332,93869,Liquid Water Enhancer Orange Tangerine,7,1.38
16965,20463,148436,Organic Fat-Free Milk,16,1.48
16965,9513,148436,Light Champagne Dressing,13,2.32
16966,38456,93608,Large Grapefruit,4,3.38
16967,31727,4711,"Organic Tomato Paste, No Salt Added",15,10.09
16970,1202,53212,Organic Whole Grain Oatmeal Cereal Baby Food,18,9.64
16970,33540,53212,Whole Grain Organic Blueberry Waffles,1,4.77
16970,6999,53212,Organic Fresh Pressed Pure Lemon Juice,7,7.32
16970,21506,53212,Organic Raisin Bran Cereal,14,2.69
16971,45007,82908,Organic Zucchini,4,5.08
16971,39509,82908,Organic Sunny Citrus Bunny Fruit Snacks,19,8.41
16972,34969,33626,Red Vine Tomato,4,9.25
16973,26209,145093,Limes,4,4.37
16973,46820,145093,Vanilla Pure Almond Milk,16,11.94
16978,18027,173723,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3
16978,77,173723,Coconut Chocolate Chip Energy Bar,19,12.13
16980,43662,137402,"Yogurt, Strained Low-Fat, Coconut",16,11.87
16980,2452,137402,Naturals Chicken Nuggets,1,1.24
16980,18656,137402,Organic Red Potato,4,1.93
16980,45007,137402,Organic Zucchini,4,5.08
16982,22828,142345,Sea Salt Caramel Ice Cream,1,5.04
16982,10106,142345,Honey & Maple Turkey Breast,20,8.53
16984,611,74588,Uncured Hard Salami,20,7.19
16984,41488,74588,Chocolate Milk,16,4.77
16985,32429,178948,Red Mango,4,3.5
16985,47573,178948,Ginger Snap Sprouted Cookies,19,1.63
16985,34969,178948,Red Vine Tomato,4,9.25
16985,28745,178948,Oven Roasted Turkey,20,7.99
16986,19677,143017,Original Pure Creamy Almond Milk,16,6.4
16987,837,113329,California Merlot,5,6.1
16989,33120,13107,Organic Egg Whites,16,5.33
16989,1025,13107,Organic Fresh Basil,4,11.34
16989,38250,13107,Cheddar Squares Cheddar Squares,19,4.43
16989,1194,13107,Natural Artisan Water,7,7.42
16990,17366,183022,Sweet Potato Corn Tortilla Chips,19,5.37
16995,38456,76679,Large Grapefruit,4,3.38
16995,23554,76679,Organic Vanilla Bean Ice Cream,1,6.65
16999,3913,84677,Original Unfiltered Ginger Ale,7,2.84
16999,28313,84677,Oatmeal Cookies,19,3.98
17001,32463,3481,Olive Oil & Aloe Vera Hand Soap,11,4.26
17003,28946,162611,Yogurt Tubes Blueberry,16,0.9
17003,26629,162611,Cherry Pie Fruit & Nut Bar,19,1.38
17004,45007,176195,Organic Zucchini,4,5.08
17004,21057,176195,Organic Brown Rice Spaghetti,9,6.56
17006,890,34396,Organic Diced Tomatoes,15,1.35
17008,25542,95861,"Orzo, No. 65",9,0.92
17008,20034,95861,Potted Basil,4,6.24
17009,42736,142415,Unsalted Butter,16,9.28
17012,31533,28759,Spinach Feta in a Pocket Sandwich,1,2.06
17012,27554,28759,Gluten Free Blueberry Muffins,3,0.94
17013,16759,102320,Organic Carrot Bunch,4,4.17
17017,10442,111936,Low Fat Madagascar Vanilla Kefir Probiotic Cultured Milk Smoothie,16,9.63
17017,10060,111936,Original BBQ Sauce,13,8.23
17019,20842,73344,Total 0% Greek Yogurt,16,9.2
17019,29153,73344,Classic Pizza Crust,13,8.07
17019,42972,73344,Natural Pure Sparkling Water,7,4.77
17023,47966,91266,Old Fashioned Rolled Oats,14,2.74
17025,42635,52892,Black Spiced Rum,5,7.0
17026,46584,16708,YoKids Blueberry & Strawberry/Vanilla Yogurt,16,8.82
17026,2596,16708,Lemon Cake Ice Cream,1,2.8
17027,7139,114385,Sooo Good Light Roast Coffee,7,3.74
17028,42404,43617,Multi Grain Waffles,1,12.48
17029,49273,136782,Light and Lean Quinoa Black Beans with Butternut Squash and Chard,1,1.34
17029,49667,136782,Enchilada with Spanish Rice & Beans Meal,1,10.34
17030,36526,83143,Long Grain American Basmati White Rice,9,10.96
17032,45007,17420,Organic Zucchini,4,5.08
17033,43768,132940,Organic Bell Pepper,4,2.4
17033,8138,132940,Traditional Hummus,20,2.75
17033,45007,132940,Organic Zucchini,4,5.08
17036,19173,172866,Orange Calcium & Vitamin D Pulp Free,7,11.11
17036,1940,172866,Organic 2% Reduced Fat Milk,16,1.23
17037,29752,6099,Gluten Free Foods Granola,14,8.74
17037,24830,6099,Organic Romaine,4,10.27
17037,26604,6099,Organic Blackberries,4,8.08
17037,15011,6099,"Pita Chips, Simply Naked",19,11.46
17038,25839,87672,Froot Loops Cereal,14,10.54
17038,13287,87672,Bistro Bowl Chicken Caesar Salad,4,7.49
17041,3464,63718,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",4,9.0
17045,1194,7372,Natural Artisan Water,7,7.42
17048,27522,14664,Gluten Free Uncured Bacon Mac and Cheese,1,3.22
17048,35939,14664,Organic Jalapeno Pepper,4,9.93
17049,26345,4612,Small/Medium Maximum Absorbency Women Underwear,11,5.42
17050,39408,12026,Gala Apples,4,4.03
17050,7751,12026,Tomato Ketchup,13,1.99
17050,38456,12026,Large Grapefruit,4,3.38
17052,34969,98999,Red Vine Tomato,4,9.25
17052,17044,98999,French Baguette,3,6.85
17052,13631,98999,Bacon Cheddar Beef Burger,12,2.31
17052,6680,98999,Potato Gnocchi,9,11.32
17053,20869,190232,Yellow Potato,4,4.45
17054,26209,76285,Limes,4,4.37
17054,36735,76285,Organic Roasted Sliced Chicken Breast,20,10.42
17055,43371,205233,Crushed Red Pepper,13,7.03
17056,18881,137866,Coconut Milk Vanilla Frozen Dessert,1,2.62
17056,6104,137866,Whole Milk Plain Yogurt,16,1.76
17056,40310,137866,Oven Roasted Turkey Breast,20,8.23
17056,26629,137866,Cherry Pie Fruit & Nut Bar,19,1.38
17058,43463,166191,Tall Kitchen Trash Bags with Flap Closure 13 gallon,17,8.09
17058,17183,166191,Peach Yoghurt,16,6.75
17061,25705,61813,Butterhead Lettuce,4,0.98
17061,19906,61813,Fresh Whole White Mushrooms,4,2.73
17061,16759,61813,Organic Carrot Bunch,4,4.17
17065,16840,25041,Mild Guacamole,20,2.21
17069,26209,80512,Limes,4,4.37
17069,1940,80512,Organic 2% Reduced Fat Milk,16,1.23
17071,24497,94521,Organic Cauliflower Florets,4,7.52
17071,49026,94521,Plain Almond Milk Yogurt,16,12.26
17072,13249,202159,Skim Milk,16,9.33
17072,47866,202159,Jalapeno Potato Chips,19,12.02
17072,38772,202159,Provolone,16,1.84
17072,21506,202159,Organic Raisin Bran Cereal,14,2.69
17073,8390,156807,Diet Ginger Ale,7,12.0
17076,47815,45445,Hazelnut Coffee Creamer,16,8.55
17076,36323,45445,Fresh Citrus Antibacterial Hand Soap,11,5.73
17077,7483,20924,Chive & Onion Cream Cheese Spread,16,11.48
17077,3318,20924,Cinnamon Swirl Raisin Bread,3,4.94
17080,10166,52352,Almond Milk Cookies N' Cream Non-Dairy Frozen Dessert,1,2.02
17080,38164,52352,Almonds & Sea Salt in Dark Chocolate,19,9.32
17082,45607,65467,Butter Cooking Spray,13,3.56
